time,q,p
8139,0,1
8140,0,0
8141,0,1
8142,0,0
8143,0,1
8144,0,1
8145,0,1
8146,0,0
8147,0,1
8148,0,0
8149,1,1
8150,0,1
8151,0,1
8152,0,1
8153,0,1
8154,0,1
8155,0,1
8156,0,1
8157,0,1
8158,0,1
8159,0,1
8160,0,1
8161,0,1
8162,0,0
8163,0,1
8164,0,0
8165,0,1
8166,0,1
8167,0,1
8168,0,1
8169,0,1
8170,1,1
8171,0,1
8172,0,1
8173,0,1
8174,0,1
8175,0,1
8176,0,1
8177,0,1
8178,0,1
8179,0,1
8180,0,1
8181,0,0
8182,0,1
8183,0,0
8184,0,0
8185,0,0
8186,0,0
8187,0,0
8188,0,1
8189,0,1
8190,0,0
8191,1,1
8192,0,1
8193,0,1
8194,0,1
8195,0,1
8196,0,1
8197,0,1
8198,0,1
8199,0,1
8200,0,1
8201,0,1
8202,0,0
8203,0,1
8204,0,1
8205,0,1
8206,0,0
8207,0,1
8208,0,1
8209,0,1
8210,0,1
8211,0,1
8212,1,1
8213,0,1
8214,0,1
8215,0,1
8216,0,1
8217,0,1
8218,0,1
8219,0,1
8220,0,1
8221,0,1
8222,0,1
8223,0,1
8224,0,1
8225,0,1
8226,0,0
8227,0,1
8228,0,1
8229,0,0
8230,0,1
8231,0,1
8232,0,0
8233,1,1
8234,0,1
8235,0,1
8236,0,1
8237,0,1
8238,0,1
8239,0,1
8240,0,1
8241,0,1
8242,0,1
8243,0,1
8244,0,0
8245,0,1
8246,0,0
8247,0,1
8248,0,1
8249,0,1
8250,0,0
8251,0,0
8252,0,1
8253,0,0
8254,1,1
8255,0,1
8256,0,1
8257,0,1
8258,0,1
8259,0,1
8260,0,1
8261,0,1
8262,0,1
8263,0,1
8264,0,1
8265,0,0
8266,0,0
8267,0,1
8268,0,0
8269,0,1
8270,0,0
8271,0,1
8272,0,0
8273,0,1
8274,0,0
8275,1,1
8276,0,1
8277,0,1
8278,0,1
8279,0,1
8280,0,1
8281,0,1
8282,0,1
8283,0,1
8284,0,1
8285,0,1
8286,0,0
8287,0,1
8288,0,0
8289,0,0
8290,0,0
8291,0,1
8292,0,0
8293,0,1
8294,0,1
8295,0,1
8296,1,1
8297,0,1
8298,0,1
8299,0,1
8300,0,1
8301,0,1
8302,0,1
8303,0,1
8304,0,1
8305,0,1
8306,0,1
8307,0,0
8308,0,1
8309,0,0
8310,0,0
8311,0,1
8312,0,0
8313,0,1
8314,0,1
8315,0,1
8316,0,1
8317,1,1
8318,0,1
8319,0,1
8320,0,1
8321,0,1
8322,0,1
8323,0,1
8324,0,1
8325,0,1
8326,0,1
8327,0,1
8328,0,1
8329,0,0
8330,0,0
8331,0,1
8332,0,0
8333,0,1
8334,0,1
8335,0,0
8336,0,1
8337,0,0
8338,1,1
8339,0,1
8340,0,1
8341,0,1
8342,0,1
8343,0,1
8344,0,1
8345,0,1
8346,0,1
8347,0,1
8348,0,1
8349,0,1
8350,0,0
8351,0,1
8352,0,0
8353,0,1
8354,0,0
8355,0,0
8356,0,0
8357,0,1
8358,0,0
8359,1,1
8360,0,1
8361,0,1
8362,0,1
8363,0,1
8364,0,1
8365,0,1
8366,0,1
8367,0,1
8368,0,1
8369,0,1
8370,0,0
8371,0,0
8372,0,0
8373,0,1
8374,0,1
8375,0,0
8376,0,1
8377,0,1
8378,0,0
8379,0,0
8380,1,1
8381,0,1
8382,0,1
8383,0,1
8384,0,1
8385,0,1
8386,0,1
8387,0,1
8388,0,1
8389,0,1
8390,0,1
8391,0,1
8392,0,1
8393,0,0
8394,0,0
8395,0,1
8396,0,1
8397,0,0
8398,0,1
8399,0,0
8400,0,1
8401,1,1
8402,0,1
8403,0,1
8404,0,1
8405,0,1
8406,0,1
8407,0,1
8408,0,1
8409,0,1
8410,0,1
8411,0,1
8412,0,0
8413,0,1
8414,0,1
8415,0,1
8416,0,1
8417,0,1
8418,0,0
8419,0,0
8420,0,1
8421,0,1
8422,1,1
8423,0,1
8424,0,1
8425,0,1
8426,0,1
8427,0,1
8428,0,1
8429,0,1
8430,0,1
8431,0,1
8432,0,1
8433,0,0
8434,0,1
8435,0,1
8436,0,0
8437,0,0
8438,0,0
8439,0,1
8440,0,0
8441,0,1
8442,0,0
8443,1,1
8444,0,1
8445,0,1
8446,0,1
8447,0,1
8448,0,1
8449,0,1
8450,0,1
8451,0,1
8452,0,1
8453,0,1
8454,0,1
8455,0,1
8456,0,1
8457,0,0
8458,0,0
8459,0,0
8460,0,0
8461,0,0
8462,0,1
8463,0,1
8464,1,1
8465,0,1
8466,0,1
8467,0,1
8468,0,1
8469,0,1
8470,0,1
8471,0,1
8472,0,1
8473,0,1
8474,0,1
8475,0,0
8476,0,1
8477,0,1
8478,0,1
8479,0,0
8480,0,1
8481,0,1
8482,0,1
8483,0,1
8484,0,0
8485,1,1
8486,0,1
8487,0,1
8488,0,1
8489,0,1
8490,0,1
8491,0,1
8492,0,1
8493,0,1
8494,0,1
8495,0,1
8496,0,1
8497,0,1
8498,0,1
8499,0,0
8500,0,1
8501,0,1
8502,0,1
8503,0,0
8504,0,1
8505,0,1
8506,1,1
8507,0,1
8508,0,1
8509,0,1
8510,0,1
8511,0,1
8512,0,1
8513,0,1
8514,0,1
8515,0,1
8516,0,1
8517,0,0
8518,0,0
8519,0,1
8520,0,0
8521,0,0
8522,0,1
8523,0,0
8524,0,1
8525,0,0
8526,0,1
8527,1,1
8528,0,1
8529,0,1
8530,0,1
8531,0,1
8532,0,1
8533,0,1
8534,0,1
8535,0,1
8536,0,1
8537,0,1
8538,0,1
8539,0,0
8540,0,0
8541,0,1
8542,0,0
8543,0,1
8544,0,1
8545,0,0
8546,0,1
8547,0,1
8548,1,1
8549,0,1
8550,0,1
8551,0,1
8552,0,1
8553,0,1
8554,0,1
8555,0,1
8556,0,1
8557,0,1
8558,0,1
8559,0,0
8560,0,0
8561,0,1
8562,0,0
8563,0,0
8564,0,0
8565,0,1
8566,0,0
8567,0,1
8568,0,0
8569,1,1
8570,0,1
8571,0,1
8572,0,1
8573,0,1
8574,0,1
8575,0,1
8576,0,1
8577,0,1
8578,0,1
8579,0,1
8580,0,0
8581,0,0
8582,0,0
8583,0,1
8584,0,0
8585,0,0
8586,0,1
8587,0,0
8588,0,1
8589,0,0
8590,1,1
8591,0,1
8592,0,1
8593,0,1
8594,0,1
8595,0,1
8596,0,1
8597,0,1
8598,0,1
8599,0,1
8600,0,1
8601,0,1
8602,0,0
8603,0,1
8604,0,0
8605,0,1
8606,0,1
8607,0,1
8608,0,1
8609,0,1
8610,0,1
8611,1,1
8612,0,1
8613,0,1
8614,0,1
8615,0,1
8616,0,1
8617,0,1
8618,0,1
8619,0,1
8620,0,1
8621,0,1
8622,0,1
8623,0,1
8624,0,1
8625,0,1
8626,0,0
8627,0,1
8628,0,0
8629,0,0
8630,0,1
8631,0,0
8632,1,1
8633,0,1
8634,0,1
8635,0,1
8636,0,1
8637,0,1
8638,0,1
8639,0,1
8640,0,1
8641,0,1
8642,0,1
8643,0,0
8644,0,0
8645,0,0
8646,0,0
8647,0,0
8648,0,1
8649,0,1
8650,0,1
8651,0,0
8652,0,1
8653,1,1
8654,0,1
8655,0,1
8656,0,1
8657,0,1
8658,0,1
8659,0,1
8660,0,1
8661,0,1
8662,0,1
8663,0,1
8664,0,0
8665,0,1
8666,0,0
8667,0,0
8668,0,0
8669,0,0
8670,0,1
8671,0,1
8672,0,0
8673,0,1
8674,1,1
8675,0,1
8676,0,1
8677,0,1
8678,0,1
8679,0,1
8680,0,1
8681,0,1
8682,0,1
8683,0,1
8684,0,1
8685,0,0
8686,0,1
8687,0,0
8688,0,0
8689,0,0
8690,0,1
8691,0,0
8692,0,0
8693,0,0
8694,0,0
8695,1,1
8696,0,1
8697,0,1
8698,0,1
8699,0,1
8700,0,1
8701,0,1
8702,0,1
8703,0,1
8704,0,1
8705,0,1
8706,0,0
8707,0,1
8708,0,0
8709,0,1
8710,0,1
8711,0,0
8712,0,1
8713,0,1
8714,0,0
8715,0,1
8716,1,1
8717,0,1
8718,0,1
8719,0,1
8720,0,1
8721,0,1
8722,0,1
8723,0,1
8724,0,1
8725,0,1
8726,0,1
8727,0,0
8728,0,1
8729,0,0
8730,0,0
8731,0,0
8732,0,0
8733,0,1
8734,0,1
8735,0,0
8736,0,1
8737,1,1
8738,0,1
8739,0,1
8740,0,1
8741,0,1
8742,0,1
8743,0,1
8744,0,1
8745,0,1
8746,0,1
8747,0,1
8748,0,1
8749,0,1
8750,0,1
8751,0,1
8752,0,0
8753,0,0
8754,0,1
8755,0,0
8756,0,1
8757,0,1
8758,1,1
8759,0,1
8760,0,1
8761,0,1
8762,0,1
8763,0,1
8764,0,1
8765,0,1
8766,0,1
8767,0,1
8768,0,1
8769,0,0
8770,0,1
8771,0,1
8772,0,1
8773,0,0
8774,0,0
8775,0,1
8776,0,1
8777,0,0
8778,0,0
8779,1,1
8780,0,1
8781,0,1
8782,0,1
8783,0,1
8784,0,1
8785,0,1
8786,0,1
8787,0,1
8788,0,1
8789,0,1
8790,0,0
8791,0,1
8792,0,0
8793,0,1
8794,0,1
8795,0,1
8796,0,1
8797,0,1
8798,0,0
8799,0,0
8800,1,1
8801,0,1
8802,0,1
8803,0,1
8804,0,1
8805,0,1
8806,0,1
8807,0,1
8808,0,1
8809,0,1
8810,0,1
8811,0,1
8812,0,1
8813,0,1
8814,0,0
8815,0,1
8816,0,0
8817,0,0
8818,0,0
8819,0,0
8820,0,0
8821,1,1
8822,0,1
8823,0,1
8824,0,1
8825,0,1
8826,0,1
8827,0,1
8828,0,1
8829,0,1
8830,0,1
8831,0,1
8832,0,0
8833,0,1
8834,0,1
8835,0,1
8836,0,1
8837,0,0
8838,0,1
8839,0,0
8840,0,0
8841,0,0
8842,1,1
8843,0,1
8844,0,1
8845,0,1
8846,0,1
8847,0,1
8848,0,1
8849,0,1
8850,0,1
8851,0,1
8852,0,1
8853,0,1
8854,0,1
8855,0,0
8856,0,1
8857,0,0
8858,0,0
8859,0,1
8860,0,1
8861,0,1
8862,0,0
8863,1,1
8864,0,1
8865,0,1
8866,0,1
8867,0,1
8868,0,1
8869,0,1
8870,0,1
8871,0,1
8872,0,1
8873,0,1
8874,0,1
8875,0,0
8876,0,1
8877,0,0
8878,0,1
8879,0,1
8880,0,1
8881,0,0
8882,0,1
8883,0,0
8884,1,1
8885,0,1
8886,0,1
8887,0,1
8888,0,1
8889,0,1
8890,0,1
8891,0,1
8892,0,1
8893,0,1
8894,0,1
8895,0,1
8896,0,1
8897,0,0
8898,0,0
8899,0,1
8900,0,1
8901,0,0
8902,0,0
8903,0,0
8904,0,1
8905,1,1
8906,0,1
8907,0,1
8908,0,1
8909,0,1
8910,0,1
8911,0,1
8912,0,1
8913,0,1
8914,0,1
8915,0,1
8916,0,1
8917,0,1
8918,0,0
8919,0,1
8920,0,1
8921,0,0
8922,0,1
8923,0,1
8924,0,1
8925,0,1
8926,1,1
8927,0,1
8928,0,1
8929,0,1
8930,0,1
8931,0,1
8932,0,1
8933,0,1
8934,0,1
8935,0,1
8936,0,1
8937,0,1
8938,0,0
8939,0,1
8940,0,0
8941,0,1
8942,0,1
8943,0,1
8944,0,0
8945,0,0
8946,0,0
8947,1,1
8948,0,1
8949,0,1
8950,0,1
8951,0,1
8952,0,1
8953,0,1
8954,0,1
8955,0,1
8956,0,1
8957,0,1
8958,0,0
8959,0,0
8960,0,1
8961,0,0
8962,0,0
8963,0,1
8964,0,1
8965,0,1
8966,0,0
8967,0,1
8968,1,1
8969,0,1
8970,0,1
8971,0,1
8972,0,1
8973,0,1
8974,0,1
8975,0,1
8976,0,1
8977,0,1
8978,0,1
8979,0,0
8980,0,1
8981,0,0
8982,0,0
8983,0,0
8984,0,1
8985,0,0
8986,0,0
8987,0,1
8988,0,0
8989,1,1
8990,0,1
8991,0,1
8992,0,1
8993,0,1
8994,0,1
8995,0,1
8996,0,1
8997,0,1
8998,0,1
8999,0,1
9000,0,1
9001,0,0
9002,0,0
9003,0,1
9004,0,0
9005,0,0
9006,0,1
9007,0,1
9008,0,0
9009,0,1
9010,1,1
9011,0,1
9012,0,1
9013,0,1
9014,0,1
9015,0,1
9016,0,1
9017,0,1
9018,0,1
9019,0,1
9020,0,1
9021,0,1
9022,0,0
9023,0,0
9024,0,1
9025,0,0
9026,0,0
9027,0,0
9028,0,1
9029,0,0
9030,0,1
9031,1,1
9032,0,1
9033,0,1
9034,0,1
9035,0,1
9036,0,1
9037,0,1
9038,0,1
9039,0,1
9040,0,1
9041,0,1
9042,0,1
9043,0,0
9044,0,0
9045,0,0
9046,0,1
9047,0,0
9048,0,1
9049,0,1
9050,0,0
9051,0,1
9052,1,1
9053,0,1
9054,0,1
9055,0,1
9056,0,1
9057,0,1
9058,0,1
9059,0,1
9060,0,1
9061,0,1
9062,0,1
9063,0,1
9064,0,1
9065,0,0
9066,0,0
9067,0,0
9068,0,0
9069,0,0
9070,0,0
9071,0,1
9072,0,1
9073,1,1
9074,0,1
9075,0,1
9076,0,1
9077,0,1
9078,0,1
9079,0,1
9080,0,1
9081,0,1
9082,0,1
9083,0,1
9084,0,0
9085,0,0
9086,0,0
9087,0,1
9088,0,0
9089,0,1
9090,0,0
9091,0,1
9092,0,1
9093,0,0
9094,1,1
9095,0,1
9096,0,1
9097,0,1
9098,0,1
9099,0,1
9100,0,1
9101,0,1
9102,0,1
9103,0,1
9104,0,1
9105,0,0
9106,0,1
9107,0,1
9108,0,0
9109,0,0
9110,0,1
9111,0,1
9112,0,1
9113,0,0
9114,0,1
9115,1,1
9116,0,1
9117,0,1
9118,0,1
9119,0,1
9120,0,1
9121,0,1
9122,0,1
9123,0,1
9124,0,1
9125,0,1
9126,0,1
9127,0,1
9128,0,1
9129,0,0
9130,0,0
9131,0,1
9132,0,0
9133,0,0
9134,0,0
9135,0,0
9136,1,1
9137,0,1
9138,0,1
9139,0,1
9140,0,1
9141,0,1
9142,0,1
9143,0,1
9144,0,1
9145,0,1
9146,0,1
9147,0,1
9148,0,1
9149,0,1
9150,0,0
9151,0,1
9152,0,0
9153,0,1
9154,0,0
9155,0,0
9156,0,0
9157,1,1
9158,0,1
9159,0,1
9160,0,1
9161,0,1
9162,0,1
9163,0,1
9164,0,1
9165,0,1
9166,0,1
9167,0,1
9168,0,0
9169,0,0
9170,0,0
9171,0,0
9172,0,1
9173,0,1
9174,0,0
9175,0,0
9176,0,1
9177,0,1
9178,1,1
9179,0,1
9180,0,1
9181,0,1
9182,0,1
9183,0,1
9184,0,1
9185,0,1
9186,0,1
9187,0,1
9188,0,1
9189,0,0
9190,0,0
9191,0,0
9192,0,0
9193,0,1
9194,0,1
9195,0,0
9196,0,1
9197,0,1
9198,0,1
9199,1,1
9200,0,1
9201,0,1
9202,0,1
9203,0,1
9204,0,1
9205,0,1
9206,0,1
9207,0,1
9208,0,1
9209,0,1
9210,0,1
9211,0,0
9212,0,1
9213,0,1
9214,0,0
9215,0,1
9216,0,1
9217,0,1
9218,0,1
9219,0,0
9220,1,1
9221,0,1
9222,0,1
9223,0,1
9224,0,1
9225,0,1
9226,0,1
9227,0,1
9228,0,1
9229,0,1
9230,0,1
9231,0,0
9232,0,1
9233,0,0
9234,0,0
9235,0,1
9236,0,0
9237,0,0
9238,0,0
9239,0,1
9240,0,0
9241,1,1
9242,0,1
9243,0,1
9244,0,1
9245,0,1
9246,0,1
9247,0,1
9248,0,1
9249,0,1
9250,0,1
9251,0,1
9252,0,1
9253,0,1
9254,0,0
9255,0,0
9256,0,0
9257,0,0
9258,0,0
9259,0,0
9260,0,1
9261,0,0
9262,1,1
9263,0,1
9264,0,1
9265,0,1
9266,0,1
9267,0,1
9268,0,1
9269,0,1
9270,0,1
9271,0,1
9272,0,1
9273,0,1
9274,0,1
9275,0,1
9276,0,0
9277,0,0
9278,0,1
9279,0,1
9280,0,1
9281,0,1
9282,0,1
9283,1,1
9284,0,1
9285,0,1
9286,0,1
9287,0,1
9288,0,1
9289,0,1
9290,0,1
9291,0,1
9292,0,1
9293,0,1
9294,0,0
9295,0,0
9296,0,1
9297,0,1
9298,0,0
9299,0,0
9300,0,0
9301,0,1
9302,0,0
9303,0,0
9304,1,1
9305,0,1
9306,0,1
9307,0,1
9308,0,1
9309,0,1
9310,0,1
9311,0,1
9312,0,1
9313,0,1
9314,0,1
9315,0,0
9316,0,0
9317,0,1
9318,0,0
9319,0,1
9320,0,1
9321,0,1
9322,0,0
9323,0,0
9324,0,1
9325,1,1
9326,0,1
9327,0,1
9328,0,1
9329,0,1
9330,0,1
9331,0,1
9332,0,1
9333,0,1
9334,0,1
9335,0,1
9336,0,1
9337,0,0
9338,0,0
9339,0,1
9340,0,0
9341,0,1
9342,0,0
9343,0,0
9344,0,0
9345,0,1
9346,1,1
9347,0,1
9348,0,1
9349,0,1
9350,0,1
9351,0,1
9352,0,1
9353,0,1
9354,0,1
9355,0,1
9356,0,1
9357,0,0
9358,0,1
9359,0,0
9360,0,0
9361,0,1
9362,0,0
9363,0,1
9364,0,1
9365,0,0
9366,0,1
9367,1,1
9368,0,1
9369,0,1
9370,0,1
9371,0,1
9372,0,1
9373,0,1
9374,0,1
9375,0,1
9376,0,1
9377,0,1
9378,0,0
9379,0,0
9380,0,0
9381,0,1
9382,0,0
9383,0,0
9384,0,1
9385,0,0
9386,0,1
9387,0,1
9388,1,1
9389,0,1
9390,0,1
9391,0,1
9392,0,1
9393,0,1
9394,0,1
9395,0,1
9396,0,1
9397,0,1
9398,0,1
9399,0,0
9400,0,1
9401,0,0
9402,0,1
9403,0,1
9404,0,0
9405,0,0
9406,0,0
9407,0,1
9408,0,0
9409,1,1
9410,0,1
9411,0,1
9412,0,1
9413,0,1
9414,0,1
9415,0,1
9416,0,1
9417,0,1
9418,0,1
9419,0,1
9420,0,0
9421,0,1
9422,0,1
9423,0,1
9424,0,1
9425,0,1
9426,0,1
9427,0,0
9428,0,0
9429,0,0
9430,1,1
9431,0,1
9432,0,1
9433,0,1
9434,0,1
9435,0,1
9436,0,1
9437,0,1
9438,0,1
9439,0,1
9440,0,1
9441,0,0
9442,0,1
9443,0,0
9444,0,1
9445,0,1
9446,0,0
9447,0,0
9448,0,0
9449,0,1
9450,0,0
9451,1,1
9452,0,1
9453,0,1
9454,0,1
9455,0,1
9456,0,1
9457,0,1
9458,0,1
9459,0,1
9460,0,1
9461,0,1
9462,0,0
9463,0,0
9464,0,1
9465,0,1
9466,0,0
9467,0,1
9468,0,1
9469,0,1
9470,0,1
9471,0,1
9472,1,1
9473,0,1
9474,0,1
9475,0,1
9476,0,1
9477,0,1
9478,0,1
9479,0,1
9480,0,1
9481,0,1
9482,0,1
9483,0,1
9484,0,0
9485,0,0
9486,0,0
9487,0,0
9488,0,0
9489,0,1
9490,0,1
9491,0,1
9492,0,1
9493,1,1
9494,0,1
9495,0,1
9496,0,1
9497,0,1
9498,0,1
9499,0,1
9500,0,1
9501,0,1
9502,0,1
9503,0,1
9504,0,0
9505,0,0
9506,0,0
9507,0,0
9508,0,0
9509,0,1
9510,0,0
9511,0,0
9512,0,0
9513,0,1
9514,1,1
9515,0,1
9516,0,1
9517,0,1
9518,0,1
9519,0,1
9520,0,1
9521,0,1
9522,0,1
9523,0,1
9524,0,1
9525,0,1
9526,0,0
9527,0,1
9528,0,0
9529,0,1
9530,0,0
9531,0,0
9532,0,0
9533,0,0
9534,0,0
9535,1,1
9536,0,1
9537,0,1
9538,0,1
9539,0,1
9540,0,1
9541,0,1
9542,0,1
9543,0,1
9544,0,1
9545,0,1
9546,0,0
9547,0,0
9548,0,0
9549,0,0
9550,0,1
9551,0,0
9552,0,0
9553,0,1
9554,0,0
9555,0,0
9556,1,1
9557,0,1
9558,0,1
9559,0,1
9560,0,1
9561,0,1
9562,0,1
9563,0,1
9564,0,1
9565,0,1
9566,0,1
9567,0,0
9568,0,1
9569,0,1
9570,0,0
9571,0,0
9572,0,1
9573,0,0
9574,0,1
9575,0,0
9576,0,1
9577,1,1
9578,0,1
9579,0,1
9580,0,1
9581,0,1
9582,0,1
9583,0,1
9584,0,1
9585,0,1
9586,0,1
9587,0,1
9588,0,1
9589,0,0
9590,0,0
9591,0,0
9592,0,0
9593,0,0
9594,0,0
9595,0,0
9596,0,1
9597,0,1
9598,1,1
9599,0,1
9600,0,1
9601,0,1
9602,0,1
9603,0,1
9604,0,1
9605,0,1
9606,0,1
9607,0,1
9608,0,1
9609,0,1
9610,0,0
9611,0,0
9612,0,1
9613,0,1
9614,0,0
9615,0,0
9616,0,0
9617,0,0
9618,0,0
9619,1,1
9620,0,1
9621,0,1
9622,0,1
9623,0,1
9624,0,1
9625,0,1
9626,0,1
9627,0,1
9628,0,1
9629,0,1
9630,0,0
9631,0,1
9632,0,1
9633,0,1
9634,0,0
9635,0,1
9636,0,0
9637,0,1
9638,0,1
9639,0,1
9640,1,1
9641,0,1
9642,0,1
9643,0,1
9644,0,1
9645,0,1
9646,0,1
9647,0,1
9648,0,1
9649,0,1
9650,0,1
9651,0,0
9652,0,0
9653,0,1
9654,0,0
9655,0,0
9656,0,1
9657,0,0
9658,0,1
9659,0,1
9660,0,0
9661,1,1
9662,0,1
9663,0,1
9664,0,1
9665,0,1
9666,0,1
9667,0,1
9668,0,1
9669,0,1
9670,0,1
9671,0,1
9672,0,0
9673,0,1
9674,0,0
9675,0,0
9676,0,0
9677,0,1
9678,0,0
9679,0,1
9680,0,0
9681,0,0
9682,1,1
9683,0,1
9684,0,1
9685,0,1
9686,0,1
9687,0,1
9688,0,1
9689,0,1
9690,0,1
9691,0,1
9692,0,1
9693,0,0
9694,0,0
9695,0,0
9696,0,0
9697,0,0
9698,0,1
9699,0,0
9700,0,1
9701,0,1
9702,0,1
9703,1,1
9704,0,1
9705,0,1
9706,0,1
9707,0,1
9708,0,1
9709,0,1
9710,0,1
9711,0,1
9712,0,1
9713,0,1
9714,0,1
9715,0,1
9716,0,1
9717,0,1
9718,0,0
9719,0,0
9720,0,1
9721,0,1
9722,0,1
9723,0,0
9724,1,1
9725,0,1
9726,0,1
9727,0,1
9728,0,1
9729,0,1
9730,0,1
9731,0,1
9732,0,1
9733,0,1
9734,0,1
9735,0,0
9736,0,1
9737,0,0
9738,0,0
9739,0,0
9740,0,1
9741,0,1
9742,0,1
9743,0,1
9744,0,1
9745,1,1
9746,0,1
9747,0,1
9748,0,1
9749,0,1
9750,0,1
9751,0,1
9752,0,1
9753,0,1
9754,0,1
9755,0,1
9756,0,1
9757,0,1
9758,0,1
9759,0,1
9760,0,0
9761,0,1
9762,0,0
9763,0,0
9764,0,0
9765,0,0
9766,1,1
9767,0,1
9768,0,1
9769,0,1
9770,0,1
9771,0,1
9772,0,1
9773,0,1
9774,0,1
9775,0,1
9776,0,1
9777,0,0
9778,0,1
9779,0,1
9780,0,1
9781,0,0
9782,0,0
9783,0,1
9784,0,1
9785,0,1
9786,0,0
9787,1,1
9788,0,1
9789,0,1
9790,0,1
9791,0,1
9792,0,1
9793,0,1
9794,0,1
9795,0,1
9796,0,1
9797,0,1
9798,0,0
9799,0,1
9800,0,0
9801,0,0
9802,0,0
9803,0,0
9804,0,1
9805,0,1
9806,0,0
9807,0,1
9808,1,1
9809,0,1
9810,0,1
9811,0,1
9812,0,1
9813,0,1
9814,0,1
9815,0,1
9816,0,1
9817,0,1
9818,0,1
9819,0,0
9820,0,0
9821,0,1
9822,0,0
9823,0,0
9824,0,0
9825,0,0
9826,0,0
9827,0,1
9828,0,1
9829,1,1
9830,0,1
9831,0,1
9832,0,1
9833,0,1
9834,0,1
9835,0,1
9836,0,1
9837,0,1
9838,0,1
9839,0,1
9840,0,1
9841,0,0
9842,0,1
9843,0,1
9844,0,1
9845,0,1
9846,0,0
9847,0,0
9848,0,0
9849,0,1
9850,1,1
9851,0,1
9852,0,1
9853,0,1
9854,0,1
9855,0,1
9856,0,1
9857,0,1
9858,0,1
9859,0,1
9860,0,1
9861,0,1
9862,0,1
9863,0,1
9864,0,1
9865,0,0
9866,0,1
9867,0,0
9868,0,1
9869,0,0
9870,0,1
9871,1,1
9872,0,1
9873,0,1
9874,0,1
9875,0,1
9876,0,1
9877,0,1
9878,0,1
9879,0,1
9880,0,1
9881,0,1
9882,0,0
9883,0,0
9884,0,1
9885,0,0
9886,0,0
9887,0,0
9888,0,1
9889,0,0
9890,0,1
9891,0,0
9892,1,1
9893,0,1
9894,0,1
9895,0,1
9896,0,1
9897,0,1
9898,0,1
9899,0,1
9900,0,1
9901,0,1
9902,0,1
9903,0,0
9904,0,0
9905,0,0
9906,0,0
9907,0,0
9908,0,0
9909,0,0
9910,0,0
9911,0,1
9912,0,1
9913,1,1
9914,0,1
9915,0,1
9916,0,1
9917,0,1
9918,0,1
9919,0,1
9920,0,1
9921,0,1
9922,0,1
9923,0,1
9924,0,1
9925,0,0
9926,0,0
9927,0,1
9928,0,0
9929,0,0
9930,0,0
9931,0,0
9932,0,0
9933,0,1
9934,1,1
9935,0,1
9936,0,1
9937,0,1
9938,0,1
9939,0,1
9940,0,1
9941,0,1
9942,0,1
9943,0,1
9944,0,1
9945,0,0
9946,0,1
9947,0,1
9948,0,0
9949,0,1
9950,0,1
9951,0,1
9952,0,0
9953,0,0
9954,0,1
9955,1,1
9956,0,1
9957,0,1
9958,0,1
9959,0,1
9960,0,1
9961,0,1
9962,0,1
9963,0,1
9964,0,1
9965,0,1
9966,0,0
9967,0,0
9968,0,0
9969,0,1
9970,0,0
9971,0,1
9972,0,0
9973,0,1
9974,0,0
9975,0,1
9976,1,1
9977,0,1
9978,0,1
9979,0,1
9980,0,1
9981,0,1
9982,0,1
9983,0,1
9984,0,1
9985,0,1
9986,0,1
9987,0,1
9988,0,0
9989,0,1
9990,0,0
9991,0,0
9992,0,1
9993,0,0
9994,0,0
9995,0,0
9996,0,0
9997,1,1
9998,0,1
9999,0,1
10000,0,1
10001,0,1
10002,0,1
10003,0,1
10004,0,1
10005,0,1
10006,0,1
10007,0,1
10008,0,1
10009,0,0
10010,0,1
10011,0,1
10012,0,0
10013,0,1
10014,0,0
10015,0,0
10016,0,1
10017,0,1
